"when","monitor_ambient_1","monitor_ambient_2","pipe_inlet","pipe_outlet","sensor_A","sensor_AB","sensor_CD","sensor_EF","sensor_F","sensor_G","sensor_GH","sensor_H","sensor_K","sensor_L","sensor_M","sensor_N","sensor_O","sensor_Q","sensor_T","sensor_U","sensor_X","sensor_Z"
"2018.09.16_17",24.5781 ,24.5382 ,24.5511 ,24.1761 ,47.6591 ,52.7431 ,61.6458 ,59.7454 ,63.4537 ,61.4398 ,58.4259 ,24.3864 , , , ,53.8125 ,49.3241 ,63.5185 ,69.5579 ,60.7477 , ,54.7269 
"2018.09.16_18",24.4688 ,23.7080 ,23.7369 ,23.0907 ,42.9708 ,53.0544 ,62.2288 ,58.5716 ,63.5181 ,61.4929 ,58.0020 ,23.2883 , , , ,48.7833 ,49.6956 ,63.5877 ,69.6351 ,60.7067 , ,54.2440 
"2018.09.16_19",25.0323 ,23.1315 ,23.6421 ,21.9173 ,50.9385 ,53.4415 ,62.7046 ,58.0433 ,63.6704 ,61.5544 ,57.4748 ,22.1673 , , , ,53.7379 ,50.1169 ,63.5161 ,69.7359 ,60.6976 , ,54.3710 
"2018.09.16_20",24.9623 ,22.6789 ,22.1754 ,21.0202 ,54.0776 ,53.7944 ,62.9355 ,59.1331 ,63.9204 ,61.6522 ,57.7379 ,21.2177 , , , ,57.0192 ,50.3942 ,63.3417 ,69.9960 ,60.7510 , ,54.8347 
"2018.09.16_21",24.7705 ,22.3664 ,20.9808 ,20.3206 ,55.6633 ,54.0756 ,63.0353 ,60.5645 ,64.2087 ,61.7319 ,58.4022 ,20.4788 , , , ,59.0030 ,50.5958 ,63.2097 ,70.3750 ,60.8054 , ,55.0756 
"2018.09.16_22",24.5216 ,21.7920 ,19.9708 ,19.5050 ,56.4254 ,54.3054 ,63.2349 ,61.8982 ,64.5101 ,61.8266 ,59.2117 ,19.6069 , , , ,60.2198 ,50.7308 ,63.2359 ,70.8125 ,60.8750 , ,55.1744 
"2018.09.16_23",24.1441 ,21.5826 ,19.3427 ,19.1290 ,56.7812 ,54.4466 ,63.3911 ,63.0323 ,64.8155 ,61.9012 ,60.0554 ,19.2611 , , , ,60.9990 ,50.8065 ,63.3992 ,71.2419 ,60.9617 , ,55.1875 
"2018.09.17_00",23.9774 ,21.2080 ,18.7147 ,18.5252 ,57.1260 ,54.5353 ,63.5615 ,64.0111 ,65.1190 ,61.9829 ,60.8740 ,18.5877 , , , ,61.4919 ,50.8518 ,63.6593 ,71.6361 ,61.0333 , ,55.1875 
"2018.09.17_01",23.7640 ,20.9806 ,18.2272 ,18.2004 ,57.2024 ,54.5625 ,63.4950 ,64.8609 ,65.4143 ,62.0736 ,61.6502 ,18.2520 , , , ,61.8337 ,50.8125 ,63.9869 ,71.9839 ,61.1089 , ,55.1875 
"2018.09.17_02",23.5754 ,20.7532 ,17.8417 ,17.9476 ,57.2369 ,54.5605 ,63.5534 ,65.5716 ,65.6986 ,62.1593 ,62.3921 ,18.0272 , , , ,62.0675 ,50.8095 ,64.3427 ,72.2702 ,61.1714 , ,55.2117 
"2018.09.17_03",23.3190 ,20.5776 ,17.6915 ,17.7288 ,57.2470 ,54.5181 ,63.6754 ,66.1321 ,65.9627 ,62.2429 ,63.0817 ,17.8095 , , , ,62.2581 ,50.7661 ,64.7016 ,72.5071 ,61.2329 , ,55.2500 
"2018.09.17_04",23.1627 ,20.3987 ,17.6361 ,17.7137 ,57.0554 ,54.4698 ,63.7974 ,66.5968 ,66.2147 ,62.3337 ,63.7238 ,17.8054 , , , ,62.4143 ,50.7954 ,65.0635 ,72.7036 ,61.2712 , ,55.2500 
"2018.09.17_05",23.0117 ,20.1379 ,17.3478 ,17.3397 ,56.6925 ,54.3649 ,63.9758 ,66.9950 ,66.4506 ,62.4093 ,64.3216 ,17.4032 , , , ,62.5212 ,50.7631 ,65.4113 ,72.8468 ,61.3125 , ,55.3014 
"2018.09.17_06",22.7522 ,19.9809 ,16.8468 ,16.8831 ,56.5675 ,54.2798 ,64.1270 ,67.3343 ,66.6825 ,62.4851 ,64.8760 ,16.9163 , , , ,62.5913 ,50.7440 ,65.7411 ,72.9653 ,61.3433 , ,55.3125 
"2018.09.17_07",22.5528 ,19.9073 ,16.8367 ,17.1069 ,56.4506 ,54.1804 ,64.2157 ,67.6200 ,66.9093 ,62.5766 ,65.3962 ,17.2903 , , , ,62.6613 ,50.6623 ,66.0565 ,73.0423 ,61.3750 , ,55.3125 
"2018.09.17_08",22.6466 ,20.2338 ,17.9194 ,18.3599 ,56.2540 ,54.0927 ,64.2954 ,67.8558 ,67.1250 ,62.6492 ,65.8679 ,18.6794 , , , ,62.7218 ,50.6250 ,66.3387 ,73.0817 ,61.3750 , ,55.3397 
"2018.09.17_09",23.0259 ,20.6950 ,19.8377 ,20.8256 ,56.0111 ,53.9325 ,64.2802 ,68.0897 ,67.3256 ,62.7036 ,66.3185 ,21.3276 , , , ,62.8417 ,50.5917 ,66.5948 ,73.1230 ,61.3780 , ,55.4375 
"2018.09.17_10",23.6606 ,21.2672 ,21.5897 ,22.0524 ,55.4173 ,53.7641 ,63.9849 ,68.3548 ,67.5060 ,62.7571 ,66.7631 ,22.5544 , , , ,63.0111 ,50.5625 ,66.8327 ,73.0776 ,61.3851 , ,55.5827 
"2018.09.17_11",24.0244 ,21.9566 ,24.2127 ,24.4335 ,54.8266 ,53.6300 ,63.7006 ,68.5383 ,67.6724 ,62.8125 ,67.1784 ,24.8679 , , , ,63.0403 ,50.5746 ,67.0413 ,73.0565 ,61.3790 , ,55.7379 
"2018.09.17_12",24.3545 ,22.6412 ,26.1431 ,25.8760 ,53.6734 ,53.4748 ,63.2056 ,68.7389 ,67.8105 ,62.8558 ,67.5625 ,26.1935 , , , ,63.1734 ,50.5565 ,67.2339 ,73.0040 ,61.3750 , ,55.9284 
"2018.09.17_13",25.1756 ,23.4612 ,27.1966 ,26.9456 ,51.8327 ,53.4012 ,61.4526 ,69.0554 ,67.9466 ,62.8750 ,67.9647 ,27.4133 , , , ,63.5565 ,50.4153 ,67.4133 ,72.9486 ,61.3750 , ,56.1341 
"2018.09.17_14",25.0230 ,23.5417 ,26.5360 ,25.5021 ,51.5625 ,53.3279 ,60.3227 ,69.2439 ,68.0738 ,62.9088 ,68.3186 ,25.8263 , , , ,63.4518 ,50.3053 ,67.5799 ,72.8863 ,61.3750 , ,56.2920 
"2018.09.17_15",24.6050 ,23.4700 ,25.4461 ,24.4735 ,52.7671 ,53.2337 ,61.1524 ,69.2320 ,68.2021 ,62.9443 ,68.5908 ,24.6498 , , , ,63.2988 ,50.4666 ,67.7414 ,72.8348 ,61.3408 , ,56.3938 
"2018.09.17_16",24.3211 ,23.2920 ,23.9677 ,23.3800 ,53.1401 ,53.1482 ,61.5554 ,69.1875 ,68.3065 ,62.9829 ,68.8115 ,23.6603 , , , ,63.3095 ,50.6593 ,67.8891 ,72.7812 ,61.3125 , ,56.4728 
"2018.09.17_17",23.2521 ,23.7977 ,23.2520 ,22.8034 ,54.0302 ,53.1119 ,59.9496 ,69.1875 ,68.4244 ,63.0000 ,69.0171 ,23.7480 , , , ,63.3992 ,50.8337 ,68.0403 ,72.7329 ,61.3024 , ,56.5685 
"2018.09.17_18",22.7425 ,23.1433 ,22.4752 ,22.1270 ,54.4931 ,53.0645 ,58.7014 ,69.1875 ,68.5387 ,63.0516 ,69.1994 ,22.9494 , , , ,63.4921 ,51.0575 ,68.1786 ,72.6825 ,61.2540 , ,56.6429 
"2018.09.17_19",22.5700 ,22.9903 ,22.0252 ,21.9940 ,50.1190 ,53.0796 ,58.5403 ,69.0181 ,68.6663 ,63.0847 ,69.3468 ,22.7903 , , , ,59.9153 ,51.2812 ,68.3135 ,72.6270 ,61.2500 , ,56.5988 
"2018.09.17_20",22.2726 ,22.7123 ,22.7520 ,21.6512 ,36.6996 ,53.2087 ,59.0988 ,65.1190 ,68.7500 ,63.1250 ,68.0514 ,22.4839 , , , ,47.8075 ,51.4839 ,68.4234 ,72.4849 ,61.2500 , ,54.9325 
"2018.09.17_21",21.9300 ,22.3265 ,23.3448 ,21.3649 ,48.2177 ,53.3538 ,59.2500 ,63.3327 ,68.7500 ,63.1250 ,66.5565 ,22.1300 , , , ,54.4718 ,51.6220 ,68.2964 ,72.0575 ,61.2500 , ,54.8105 
"2018.09.17_22",21.7320 ,22.1208 ,22.5050 ,21.2429 ,50.7621 ,53.4859 ,58.9587 ,64.0262 ,68.8266 ,63.1552 ,66.4940 ,21.9254 , , , ,57.8639 ,51.6865 ,67.9123 ,71.7339 ,61.2460 , ,55.6250 
"2018.09.17_23",21.6422 ,22.0399 ,23.4425 ,21.2288 ,45.7792 ,53.6381 ,58.7621 ,63.2933 ,68.9173 ,63.1835 ,66.4083 ,21.8448 , , , ,52.0141 ,51.7107 ,67.5333 ,71.5252 ,61.2500 , ,55.1139 
"2018.09.18_00",21.5528 ,21.9666 ,22.6018 ,21.1260 ,51.2692 ,53.7631 ,58.5151 ,63.1240 ,68.9788 ,63.1875 ,66.0726 ,21.7651 , , , ,56.9254 ,51.6895 ,67.2359 ,71.3135 ,61.2500 , ,55.3196 
"2018.09.18_01",21.3373 ,21.7446 ,21.3518 ,20.9819 ,52.8145 ,53.8065 ,58.1754 ,64.1663 ,69.0766 ,63.1875 ,66.4435 ,21.5373 , , , ,59.6744 ,51.6694 ,66.9385 ,71.1704 ,61.2500 , ,55.8871 
"2018.09.18_02",21.5927 ,21.9224 ,21.1845 ,21.4183 ,53.1815 ,53.7611 ,57.9325 ,65.2379 ,69.1794 ,63.1815 ,67.0403 ,21.7752 , , , ,61.1552 ,51.6048 ,66.7258 ,71.1250 ,61.2913 , ,56.2198 
"2018.09.18_03",22.0307 ,22.3729 ,21.5877 ,21.9022 ,52.4083 ,53.7056 ,57.1038 ,66.2268 ,69.2833 ,63.1431 ,67.6613 ,22.2440 , , , ,62.2117 ,51.4395 ,66.6381 ,71.1250 ,61.3125 , ,56.4738 
"2018.09.18_04",22.2220 ,22.5884 ,21.7460 ,22.0514 ,52.0565 ,53.6774 ,56.4889 ,67.0706 ,69.3639 ,63.1250 ,68.2329 ,22.4355 , , , ,62.7712 ,51.3286 ,66.7087 ,71.1310 ,61.3438 , ,56.6603 
"2018.09.18_05",22.3147 ,22.6907 ,21.7722 ,22.0907 ,52.1542 ,53.6502 ,56.7006 ,67.7026 ,69.4476 ,63.1250 ,68.7460 ,22.5151 , , , ,63.0948 ,51.3175 ,66.8417 ,71.1865 ,61.3750 , ,56.7732 
"2018.09.18_06",22.4030 ,22.7866 ,21.8931 ,22.1562 ,52.1956 ,53.6331 ,56.7480 ,68.1462 ,69.5262 ,63.1250 ,69.1794 ,22.6089 , , , ,63.2692 ,51.2581 ,67.0282 ,71.2339 ,61.3750 , ,56.8558 
"2018.09.18_07",22.5413 ,22.8815 ,22.0847 ,22.2812 ,51.9950 ,53.6845 ,54.6522 ,68.5272 ,69.6058 ,63.1280 ,69.5504 ,22.7359 , , , ,63.5484 ,51.1986 ,67.2298 ,71.2520 ,61.3790 , ,56.9466 
"2018.09.18_08",22.8481 ,23.1949 ,22.4637 ,22.6058 ,49.8004 ,53.6954 ,55.4841 ,68.9315 ,69.6677 ,63.1319 ,69.9196 ,23.0433 , , , ,63.8790 ,51.1875 ,67.4385 ,71.2738 ,61.4137 , ,57.0734 
"2018.09.18_09",23.0582 ,23.4418 ,22.7272 ,22.7946 ,49.9812 ,53.7429 ,55.5837 ,69.2107 ,69.7077 ,63.1704 ,70.2298 ,23.2788 , , , ,63.9002 ,51.1875 ,67.6431 ,71.3004 ,61.4183 , ,57.1562 
"2018.09.18_10",23.3631 ,23.7716 ,23.1835 ,23.1210 ,51.9032 ,53.7500 ,56.0050 ,69.3528 ,69.7500 ,63.1875 ,70.4758 ,23.5827 , , , ,63.9093 ,51.2228 ,67.8367 ,71.3115 ,61.4022 , ,57.1875 
"2018.09.18_11",23.5043 ,23.9267 ,23.2510 ,22.9073 ,52.9617 ,53.7601 ,56.4899 ,69.4577 ,69.8095 ,63.1875 ,70.7117 ,23.6885 , , , ,63.9950 ,51.2500 ,68.0212 ,71.2853 ,61.3780 , ,57.2208 
"2018.09.18_12",22.1684 ,22.5826 ,21.0786 ,21.3750 ,54.3034 ,53.8135 ,57.1794 ,69.4647 ,69.8387 ,63.2177 ,70.9294 ,22.3458 , , , ,64.0333 ,51.1815 ,68.2036 ,71.2591 ,61.3750 , ,57.1079 
"2018.09.18_13",21.7392 ,22.1379 ,20.8327 ,21.2218 ,54.8488 ,53.8387 ,58.0292 ,69.4103 ,69.8871 ,63.2500 ,71.0494 ,21.9446 , , , ,64.0081 ,51.0202 ,68.3790 ,71.2500 ,61.3750 , ,56.9788 
"2018.09.18_14",21.7241 ,22.1541 ,21.0121 ,21.3105 ,55.1008 ,53.8700 ,58.7550 ,69.3649 ,69.9446 ,63.2651 ,71.1442 ,21.9284 , , , ,63.9526 ,50.8881 ,68.5333 ,71.1956 ,61.3750 , ,56.9294 
"2018.09.18_15",21.8728 ,22.3168 ,22.5484 ,21.5605 ,39.0111 ,53.8780 ,59.3095 ,67.2500 ,70.0232 ,63.3125 ,70.5917 ,22.0837 , , , ,50.4456 ,50.8125 ,68.6613 ,71.0948 ,61.3649 , ,55.9073 
"2018.09.18_16",22.2996 ,22.7726 ,23.3619 ,21.9335 ,44.4294 ,53.9435 ,59.5776 ,63.5433 ,70.0020 ,63.3125 ,68.5131 ,22.5030 , , , ,52.4647 ,50.8125 ,68.6704 ,70.7893 ,61.3135 , ,54.6210 
"2018.09.18_17",22.4386 ,22.9534 ,23.2288 ,21.9284 ,49.5958 ,53.9990 ,59.2621 ,63.5645 ,70.0000 ,63.3125 ,67.7863 ,22.6552 , , , ,57.3649 ,50.8125 ,68.3649 ,70.3558 ,61.2833 , ,55.3579 
"2018.09.18_18",22.1735 ,22.6961 ,22.0877 ,21.7036 ,51.2692 ,54.0000 ,58.9254 ,64.5413 ,70.0000 ,63.3125 ,67.9022 ,22.4173 , , , ,59.8690 ,50.7671 ,67.9405 ,70.0363 ,61.2490 , ,55.9214 
"2018.09.18_19",21.8276 ,22.3254 ,21.0917 ,21.2218 ,52.1522 ,53.9556 ,58.6401 ,65.5020 ,70.0484 ,63.3125 ,68.2752 ,22.0605 , , , ,61.2752 ,50.6804 ,67.6169 ,69.8498 ,61.2006 , ,56.2097 
"2018.09.18_20",21.5022 ,21.9677 ,20.4083 ,20.9052 ,52.6522 ,53.9062 ,58.4395 ,66.2692 ,70.0897 ,63.3125 ,68.6986 ,21.7157 , , , ,62.0585 ,50.5948 ,67.4617 ,69.7389 ,61.1875 , ,56.3478 
"2018.09.18_21",21.0776 ,21.5582 ,19.8831 ,20.4153 ,52.8982 ,53.8276 ,58.3387 ,66.8498 ,70.1411 ,63.3125 ,69.0958 ,21.2954 , , , ,62.4728 ,50.4647 ,67.4395 ,69.6764 ,61.1744 , ,56.4123 
"2018.09.18_22",20.7119 ,21.2193 ,22.0978 ,20.1149 ,35.5423 ,53.7792 ,59.1351 ,65.2994 ,70.2167 ,63.3125 ,68.8569 ,20.9597 , , , ,48.1018 ,50.3317 ,67.5121 ,69.6109 ,61.1341 , ,55.3780 
"2018.09.18_23",20.5000 ,21.0032 ,20.8194 ,19.8978 ,40.5228 ,53.8671 ,60.1310 ,61.4940 ,70.1935 ,63.3125 ,66.8631 ,20.7371 , , , ,48.3016 ,50.2153 ,67.5278 ,69.3621 ,61.1250 , ,53.7679 
"2018.09.19_00",20.3341 ,20.8427 ,20.0010 ,19.7167 ,47.0292 ,53.8397 ,60.7460 ,61.3690 ,70.1875 ,63.3125 ,66.0060 ,20.5675 , , , ,54.2752 ,50.0756 ,67.2470 ,68.9698 ,61.1250 , ,54.4476 
"2018.09.19_01",20.0431 ,20.5399 ,19.3659 ,19.4365 ,49.1069 ,53.7379 ,61.0222 ,62.5030 ,70.1875 ,63.3075 ,66.1371 ,20.2641 , , , ,57.6210 ,49.9173 ,66.8175 ,68.6946 ,61.1250 , ,55.0796 
"2018.09.19_02",19.6377 ,20.1017 ,18.7198 ,19.0534 ,50.2067 ,53.6069 ,61.0433 ,63.7137 ,70.1895 ,63.2671 ,66.6119 ,19.8407 , , , ,59.5857 ,49.7359 ,66.4798 ,68.5484 ,61.1210 , ,55.3911 
"2018.09.19_03",19.3006 ,19.7726 ,18.3669 ,18.8075 ,50.5373 ,53.3962 ,60.9879 ,64.7278 ,70.2450 ,63.2500 ,67.1784 ,19.5353 , , , ,60.7107 ,49.5383 ,66.3115 ,68.5000 ,61.1220 , ,55.5726 
"2018.09.19_04",19.0754 ,19.5323 ,17.9677 ,18.6200 ,50.5968 ,53.1784 ,60.8004 ,65.5242 ,70.2611 ,63.2500 ,67.7188 ,19.2883 , , , ,61.3589 ,49.3347 ,66.2833 ,68.5000 ,61.1190 , ,55.6673 
"2018.09.19_05",19.0248 ,19.5172 ,17.9183 ,18.6956 ,50.6220 ,52.9748 ,60.4728 ,66.1169 ,70.3115 ,63.2298 ,68.1895 ,19.2621 , , , ,61.7571 ,49.1179 ,66.3720 ,68.5000 ,61.1210 , ,55.6875 
"2018.09.19_06",19.0625 ,19.5593 ,18.0635 ,18.7641 ,50.6069 ,52.7450 ,60.2792 ,66.5696 ,70.3236 ,63.1885 ,68.5948 ,19.3125 , , , ,61.9829 ,48.9456 ,66.5091 ,68.5192 ,61.1099 , ,55.7238 
"2018.09.19_07",19.0816 ,19.5826 ,19.7440 ,18.8306 ,45.3780 ,52.4960 ,60.1442 ,66.6250 ,70.3690 ,63.1875 ,68.8931 ,19.3327 , , , ,56.8639 ,48.7974 ,66.6825 ,68.5625 ,61.0817 , ,55.5726 
"2018.09.19_08",19.4181 ,19.8955 ,21.3619 ,19.3306 ,36.0917 ,52.3276 ,60.0938 ,63.0635 ,70.3750 ,63.1734 ,67.6371 ,19.6573 , , , ,47.4274 ,48.7409 ,66.8448 ,68.4970 ,61.0625 , ,53.8044 
"2018.09.19_09",20.5938 ,21.1110 ,21.5181 ,20.5091 ,44.4859 ,52.1855 ,59.9446 ,61.8075 ,70.3296 ,63.1250 ,66.3105 ,20.8165 , , , ,53.5756 ,48.6875 ,66.7933 ,68.2228 ,61.0625 , ,53.9788 
"2018.09.19_10",21.8416 ,22.4041 ,23.1210 ,21.6966 ,48.4556 ,52.0998 ,59.5645 ,62.5907 ,70.3125 ,63.1179 ,66.1794 ,22.0756 , , , ,57.0353 ,48.6875 ,66.4950 ,67.9960 ,61.0161 , ,54.6744 
"2018.09.19_11",22.8545 ,23.5474 ,25.3085 ,22.3800 ,50.6210 ,52.0625 ,59.1401 ,63.6321 ,70.2873 ,63.0635 ,66.5121 ,23.1159 , , , ,59.1714 ,48.6552 ,66.2036 ,67.8891 ,61.0000 , ,55.0595 
"2018.09.19_12",23.5201 ,24.3019 ,26.3236 ,23.0111 ,52.0786 ,52.0746 ,58.5161 ,64.5252 ,70.2550 ,63.0302 ,66.9950 ,23.7712 , , , ,60.5655 ,48.5998 ,66.0655 ,67.8306 ,60.9637 , ,55.2399 
"2018.09.19_13",24.1175 ,24.9073 ,26.4103 ,23.4587 ,52.7742 ,52.1468 ,57.8175 ,65.2381 ,70.2500 ,63.0000 ,67.5030 ,24.3851 , , , ,61.4464 ,48.5625 ,66.0655 ,67.7937 ,60.9375 , ,55.3393 
"2018.09.19_14",23.9052 ,24.5776 ,25.9097 ,23.2976 ,53.1756 ,52.2167 ,57.3498 ,65.7853 ,70.2500 ,62.9496 ,67.9607 ,24.1399 , , , ,61.9365 ,48.5625 ,66.1623 ,67.7440 ,60.9062 , ,55.4385 
"2018.09.19_15",23.4978 ,24.0819 ,24.7913 ,22.8528 ,52.9929 ,52.1925 ,57.1855 ,66.2349 ,70.2500 ,62.9375 ,68.3518 ,23.7238 , , , ,62.1835 ,48.5625 ,66.3175 ,67.6885 ,60.8589 , ,55.5494 
"2018.09.19_16",23.2877 ,23.7996 ,23.5171 ,22.6623 ,45.7742 ,52.1270 ,57.2218 ,66.3155 ,70.2248 ,62.9304 ,68.6331 ,23.4788 , , , ,57.0040 ,48.5645 ,66.5020 ,67.6462 ,60.7944 , ,55.4718 
"2018.09.19_17",22.8093 ,23.3252 ,23.0101 ,22.1341 ,33.1966 ,51.8841 ,57.2540 ,62.4859 ,70.1956 ,62.8800 ,67.2621 ,23.0312 , , , ,44.5192 ,48.6250 ,66.6633 ,67.5605 ,60.7379 , ,53.5383 
"2018.09.19_18",22.1153 ,22.6228 ,22.5101 ,21.3054 ,36.0830 ,51.5988 ,57.3327 ,59.5181 ,70.0847 ,62.8558 ,65.2500 ,22.3367 , , , ,44.1250 ,48.6250 ,66.6109 ,67.2323 ,60.6653 , ,52.5222 
"2018.09.19_19",21.3157 ,21.7931 ,21.7883 ,20.4738 , ,51.5635 ,57.3730 ,57.9819 ,69.9718 ,62.8125 ,63.9022 ,21.5373 , , , ,43.7369 ,48.6240 ,66.2188 ,66.7611 ,60.5907 , ,52.1724 
"2018.09.19_20",20.6056 ,21.0474 ,19.9244 ,19.9173 , ,51.5353 ,57.3044 ,57.6804 ,69.8750 ,62.7782 ,63.1048 ,20.8135 , , , ,48.6542 ,48.5282 ,65.6603 ,66.3024 ,60.5171 , ,52.5817 
"2018.09.19_21",19.9914 ,20.3815 ,19.1603 ,19.4315 , ,51.3569 ,57.2812 ,58.8145 ,69.8135 ,62.7490 ,63.1270 ,20.1885 , , , ,52.7450 ,48.3357 ,65.0756 ,65.9345 ,60.4446 , ,53.4526 
"2018.09.19_22",19.7828 ,20.1917 ,19.0222 ,19.2440 , ,51.1391 ,57.1381 ,60.2268 ,69.7954 ,62.6925 ,63.5887 ,19.9879 , , , ,55.5474 ,48.1986 ,64.5988 ,65.7077 ,60.3841 , ,54.0010 
"2018.09.19_23",19.1918 ,19.6056 ,18.6714 ,18.5776 , ,50.8659 ,57.0262 ,61.5161 ,69.7530 ,62.6442 ,64.2137 ,19.4073 , , , ,57.4335 ,48.0847 ,64.3125 ,65.6240 ,60.3427 , ,54.3367 
"2018.09.20_00",18.7101 ,19.0873 ,18.4738 ,18.1804 , ,50.5575 ,56.9264 ,62.5897 ,69.7500 ,62.5998 ,64.8730 ,18.8881 , , , ,58.6724 ,47.9335 ,64.1925 ,65.6250 ,60.3125 , ,54.5433 
"2018.09.20_01",18.1422 ,18.5312 ,18.1038 ,17.6774 , ,50.1895 ,56.8216 ,63.4486 ,69.7500 ,62.5625 ,65.4829 ,18.3226 , , , ,59.4113 ,47.7429 ,64.2369 ,65.6573 ,60.2681 , ,54.6663 
"2018.09.20_02",17.5237 ,17.9030 ,17.6341 ,17.0161 , ,49.7853 ,56.6804 ,64.1361 ,69.7500 ,62.5091 ,66.0333 ,17.6946 , , , ,59.8800 ,47.4950 ,64.3730 ,65.7389 ,60.2500 , ,54.7218 
"2018.09.20_03",17.1165 ,17.4640 ,17.1532 ,16.6613 , ,49.3619 ,56.4052 ,64.6845 ,69.7500 ,62.4990 ,66.5141 ,17.2742 , , , ,60.2308 ,47.2056 ,64.5726 ,65.8377 ,60.2409 , ,54.7681 
"2018.09.20_04",16.7177 ,17.1562 ,16.8155 ,16.3413 , ,48.8919 ,56.1389 ,65.1230 ,69.7143 ,62.4524 ,66.9296 ,16.9355 , , , ,60.4345 ,46.9048 ,64.7946 ,65.9355 ,60.1895 , ,54.8125 
"2018.09.20_05",16.2640 ,16.6875 ,16.4345 ,15.8196 , ,48.3952 ,55.9587 ,65.4667 ,69.6885 ,62.4375 ,67.2823 ,16.4647 , , , ,60.5181 ,46.6230 ,65.0292 ,66.0282 ,60.1855 , ,54.8125 
"2018.09.20_06",16.0237 ,16.3987 ,16.0978 ,15.6502 , ,47.9304 ,55.7702 ,65.7339 ,69.6855 ,62.4173 ,67.5746 ,16.2087 , , , ,60.6260 ,46.3589 ,65.2601 ,66.1048 ,60.1310 , ,54.8044 
"2018.09.20_07",16.0042 ,16.4153 ,16.0595 ,15.7006 , ,47.5333 ,55.5565 ,65.9486 ,69.6431 ,62.3750 ,67.8286 ,16.2147 , , , ,60.7369 ,46.0968 ,65.4839 ,66.1764 ,60.0998 , ,54.7520 
"2018.09.20_08",15.9634 ,16.3459 ,16.3518 ,15.7147 , ,47.0998 ,55.4546 ,66.1169 ,69.6250 ,62.3730 ,68.0323 ,16.1431 , , , ,60.7167 ,45.8851 ,65.6875 ,66.2359 ,60.0554 , ,54.7490 
"2018.09.20_09",16.0517 ,16.4666 ,16.8296 ,15.9012 , ,46.6774 ,55.3589 ,66.2339 ,69.6250 ,62.3196 ,68.1915 ,16.2329 , , , ,60.6583 ,45.6734 ,65.8780 ,66.2742 ,59.9980 , ,54.7077 
"2018.09.20_10",16.4731 ,16.9720 ,17.6502 ,16.3589 , ,46.3246 ,55.3175 ,66.3417 ,69.6230 ,62.3095 ,68.3236 ,16.6825 , , , ,60.7087 ,45.4456 ,66.0544 ,66.3125 ,59.9456 , ,54.6875 
"2018.09.20_11",17.3039 ,17.8912 ,19.3226 ,17.0817 , ,46.0917 ,55.2046 ,66.4163 ,69.5847 ,62.2510 ,68.4365 ,17.5171 , , , ,60.7772 ,45.2823 ,66.2036 ,66.3125 ,59.8851 , ,54.6875 
"2018.09.20_12",17.9481 ,18.6017 ,20.3065 ,17.7268 , ,45.8246 ,55.2470 ,66.4708 ,69.5635 ,62.2208 ,68.5302 ,18.1835 , , , ,60.7903 ,45.1996 ,66.3478 ,66.3125 ,59.8226 , ,54.6875 
"2018.09.20_13",18.5151 ,19.1724 ,21.0615 ,18.3044 , ,45.5595 ,55.3085 ,66.5141 ,69.5625 ,62.1845 ,68.5978 ,18.7500 , , , ,60.6845 ,45.0726 ,66.4718 ,66.3175 ,59.7581 , ,54.6905 
"2018.09.20_14",19.1681 ,19.8524 ,21.6270 ,18.8780 , ,45.3438 ,55.3125 ,66.5645 ,69.5595 ,62.1260 ,68.6542 ,19.4204 , , , ,60.7470 ,44.9788 ,66.5897 ,66.3155 ,59.6905 , ,54.7288 
"2018.09.20_15",19.6638 ,20.2478 ,21.5403 ,19.4365 , ,45.1946 ,55.3085 ,66.6220 ,69.5333 ,62.0847 ,68.6905 ,19.8901 , , , ,60.7571 ,44.8226 ,66.6825 ,66.3125 ,59.6149 , ,54.7500 
"2018.09.20_16",19.5528 ,20.1390 ,21.0514 ,19.1804 , ,45.0524 ,55.3155 ,66.6230 ,69.5010 ,62.0413 ,68.7349 ,19.7903 , , , ,60.6482 ,44.7994 ,66.7752 ,66.3125 ,59.5433 , ,54.7500 
"2018.09.20_17",19.2225 ,19.7595 ,19.9062 ,18.6935 , ,44.9254 ,55.2167 ,66.6190 ,69.4899 ,61.9990 ,68.7500 ,19.4688 , , , ,60.6855 ,44.8468 ,66.8538 ,66.3125 ,59.4728 , ,54.7510 
"2018.09.20_18",19.0011 ,19.5119 ,19.2228 ,18.4849 , ,44.8155 ,55.0823 ,66.5903 ,69.4385 ,61.9544 ,68.7500 ,19.2611 , , , ,60.6935 ,44.8750 ,66.9286 ,66.3125 ,59.4008 , ,54.7500 
"2018.09.20_19",18.1864 ,18.6606 ,17.8909 ,17.6558 , ,44.7067 ,55.0645 ,66.5635 ,69.4375 ,61.9355 ,68.7681 ,18.4276 , , , ,60.6744 ,44.8276 ,66.9960 ,66.2883 ,59.3317 , ,54.6935 
"2018.09.20_20",17.7015 ,18.1562 ,17.5060 ,17.3115 , ,44.5625 ,55.1875 ,66.5343 ,69.4375 ,61.8871 ,68.7520 ,17.9153 , , , ,60.4990 ,44.7540 ,67.0565 ,66.2500 ,59.2702 , ,54.6804 
