"when","monitor_ambient_1","monitor_ambient_2","pipe_inlet","pipe_outlet","sensor_A","sensor_AB","sensor_CD","sensor_EF","sensor_F","sensor_G","sensor_GH","sensor_H","sensor_K","sensor_L","sensor_M","sensor_N","sensor_O","sensor_Q","sensor_T","sensor_U","sensor_X","sensor_Z"
"2018.09.24_17:5",14.3938 ,14.3194 ,16.2937 ,15.0750 , ,38.6812 ,45.0938 ,55.3125 ,64.7500 ,55.6875 ,59.8125 ,15.1562 ,65.6000 ,54.9375 ,63.1250 ,49.9773 ,38.3750 ,58.3125 ,59.9375 ,53.7500 ,30.5000 ,45.4261 
"2018.09.24_18:0",14.3819 ,14.3438 ,15.9318 ,15.1136 , ,38.6136 ,45.1932 ,55.3125 ,64.7500 ,55.6875 ,59.8523 ,15.0625 ,65.5625 ,55.0057 ,63.1250 ,49.9000 ,38.3438 ,58.3125 ,59.9375 ,53.7500 ,30.5000 ,45.3125 
"2018.09.24_18:1",14.3063 ,14.3063 ,15.6375 ,14.9875 , ,38.5562 ,45.2500 ,55.2563 ,64.7500 ,55.6648 ,59.8750 ,14.9750 ,65.5625 ,55.1000 ,63.1250 ,49.8409 ,38.3125 ,58.3523 ,59.9375 ,53.7273 ,30.4875 ,45.1989 
"2018.09.24_18:2",14.3063 ,14.3375 ,15.3812 ,14.8875 , ,38.5000 ,45.3062 ,55.2500 ,64.7438 ,55.6250 ,59.8750 ,14.9125 ,65.5625 ,55.1812 ,63.1250 ,49.8188 ,38.3125 ,58.3687 ,59.9375 ,53.6875 ,30.5000 ,45.1500 
"2018.09.24_18:3",14.1875 ,14.2361 ,15.1477 ,14.6875 , ,38.4489 ,45.3295 ,55.2500 ,64.6875 ,55.6250 ,59.8750 ,14.8239 ,65.5625 ,55.2898 ,63.1250 ,49.8125 ,38.2938 ,58.3750 ,59.9432 ,53.6875 ,30.4943 ,45.1688 
"2018.09.24_18:4",14.1125 ,14.1375 ,14.9000 ,14.5875 , ,38.3750 ,45.4000 ,55.2500 ,64.6875 ,55.6250 ,59.8750 ,14.7125 ,65.5312 ,55.4125 ,63.1437 ,49.8125 ,38.2614 ,58.3750 ,59.9500 ,53.6591 ,30.4875 ,45.2045 
"2018.09.24_18:5",14.1062 ,14.1937 ,14.7063 ,14.5125 , ,38.3188 ,45.4375 ,55.2812 ,64.6875 ,55.6250 ,59.8750 ,14.6250 ,65.5125 ,55.5000 ,63.1875 ,49.8438 ,38.2500 ,58.3750 ,59.9750 ,53.6250 ,30.4750 ,45.2687 
"2018.09.24_19:0",13.9444 ,14.0139 ,14.5000 ,14.3125 , ,38.2727 ,45.4375 ,55.3125 ,64.6875 ,55.5812 ,59.8977 ,14.5341 ,65.5000 ,55.6023 ,63.1875 ,49.8750 ,38.2437 ,58.3813 ,59.9886 ,53.6250 ,30.4659 ,45.3438 
"2018.09.24_19:1",13.7625 ,13.7875 ,14.7812 ,14.1375 , ,38.1562 ,45.5187 ,55.3312 ,64.6875 ,55.5652 ,59.9375 ,14.3438 ,65.5000 ,55.6375 ,63.1875 ,49.9103 ,38.1875 ,58.4103 ,60.0000 ,53.5842 ,30.4625 ,45.4266 
"2018.09.24_19:2",13.7250 ,13.8063 ,15.1500 ,14.3313 , ,38.0938 ,45.6250 ,55.3750 ,64.6437 ,55.5625 ,59.9375 ,14.2375 ,65.5000 ,55.3000 ,63.1875 ,50.0312 ,38.1875 ,58.4250 ,60.0000 ,53.5625 ,30.4375 ,45.4062 
"2018.09.24_19:3",13.6625 ,13.7361 ,14.7273 ,14.3239 , ,38.0398 ,45.6364 ,55.3750 ,64.6250 ,55.5438 ,59.9659 ,14.1648 ,65.4943 ,55.2670 ,63.1875 ,49.9500 ,38.1875 ,58.4375 ,60.0000 ,53.5625 ,30.4432 ,45.2625 
"2018.09.24_19:4",13.5347 ,13.5750 ,14.3875 ,14.1750 , ,37.9562 ,45.6437 ,55.3125 ,64.6250 ,55.5114 ,59.9937 ,14.0687 ,65.4875 ,55.3438 ,63.2250 ,49.8466 ,38.1648 ,58.4375 ,60.0000 ,53.5170 ,30.4438 ,45.1477 
"2018.09.24_19:5",13.3375 ,13.3688 ,14.0938 ,13.9750 , ,37.8500 ,45.7313 ,55.3125 ,64.6250 ,55.5000 ,59.9875 ,13.9125 ,65.4500 ,55.4688 ,63.2437 ,49.7313 ,38.1250 ,58.4375 ,60.0000 ,53.5000 ,30.4563 ,45.0688 
"2018.09.24_20:0",13.2625 ,13.3812 ,13.8750 ,13.8352 , ,37.7955 ,45.7557 ,55.3011 ,64.6250 ,55.5000 ,60.0000 ,13.8125 ,65.4375 ,55.5568 ,63.2500 ,49.6875 ,38.1250 ,58.4375 ,60.0000 ,53.5000 ,30.4375 ,45.0625 
"2018.09.24_20:1",13.1389 ,13.2083 ,13.6875 ,13.6375 , ,37.7062 ,45.7687 ,55.2563 ,64.6136 ,55.4716 ,60.0000 ,13.7125 ,65.4375 ,55.6562 ,63.2500 ,49.6420 ,38.1193 ,58.4375 ,60.0000 ,53.4545 ,30.4375 ,45.1023 
"2018.09.24_20:2",12.9875 ,13.0437 ,13.5563 ,13.4875 , ,37.6250 ,45.7875 ,55.2687 ,64.5812 ,55.4375 ,60.0000 ,13.6000 ,65.4375 ,55.7437 ,63.2500 ,49.6250 ,38.0750 ,58.4438 ,60.0000 ,53.4375 ,30.4375 ,45.1625 
"2018.09.24_20:3",12.9062 ,12.9812 ,13.4148 ,13.3864 , ,37.5398 ,45.7898 ,55.3125 ,64.5625 ,55.4375 ,60.0000 ,13.4943 ,65.4375 ,55.8409 ,63.2784 ,49.6250 ,38.0625 ,58.4500 ,60.0057 ,53.4375 ,30.4375 ,45.2250 
"2018.09.24_20:4",12.9236 ,13.0347 ,13.7625 ,13.3750 , ,37.5000 ,45.8563 ,55.3188 ,64.5625 ,55.4375 ,60.0000 ,13.4313 ,65.4375 ,55.8687 ,63.3125 ,49.6821 ,38.0625 ,58.4918 ,60.0000 ,53.3777 ,30.4375 ,45.3071 
"2018.09.24_20:5",12.8750 ,12.9938 ,14.5437 ,13.5125 , ,37.4500 ,45.8375 ,55.3750 ,64.5625 ,55.4000 ,60.0375 ,13.3812 ,65.4250 ,55.4875 ,63.3125 ,49.8687 ,38.0187 ,58.5000 ,60.0125 ,53.3750 ,30.4000 ,45.3062 
"2018.09.24_21:0",12.7063 ,12.7562 ,14.0227 ,13.4545 , ,37.3864 ,45.8125 ,55.3466 ,64.5625 ,55.3750 ,60.0625 ,13.2841 ,65.4261 ,55.4716 ,63.3125 ,49.7557 ,38.0000 ,58.5000 ,60.0341 ,53.3636 ,30.3920 ,45.1875 
"2018.09.24_21:1",12.5750 ,12.6389 ,13.6438 ,13.3063 , ,37.2875 ,45.8125 ,55.3125 ,64.5625 ,55.3750 ,60.0625 ,13.1312 ,65.3937 ,55.5688 ,63.3375 ,49.6250 ,37.9438 ,58.5000 ,60.0625 ,53.3125 ,30.3750 ,45.0438 
"2018.09.24_21:2",12.5764 ,12.6750 ,13.3688 ,13.2875 , ,37.2062 ,45.8625 ,55.2687 ,64.5250 ,55.3687 ,60.0625 ,13.0188 ,65.3750 ,55.6875 ,63.3687 ,49.5312 ,37.9250 ,58.5000 ,60.0625 ,53.3125 ,30.3750 ,44.9625 
"2018.09.24_21:3",12.5250 ,12.6438 ,13.1477 ,13.1591 , ,37.1136 ,45.9148 ,55.2500 ,64.5000 ,55.3409 ,60.0625 ,12.9602 ,65.3750 ,55.7841 ,63.3750 ,49.4886 ,37.8807 ,58.5000 ,60.0625 ,53.3125 ,30.3693 ,44.9375 
"2018.09.24_21:4",12.5437 ,12.6500 ,13.0000 ,13.1250 , ,37.0438 ,45.8750 ,55.2500 ,64.5000 ,55.3125 ,60.0625 ,12.9375 ,65.3750 ,55.8687 ,63.3750 ,49.4500 ,37.8687 ,58.5000 ,60.0625 ,53.2563 ,30.3500 ,44.9813 
"2018.09.24_21:5",12.4931 ,12.5972 ,12.8875 ,13.0375 , ,36.9750 ,45.8750 ,55.2500 ,64.5000 ,55.3125 ,60.0625 ,12.8750 ,65.3750 ,55.9625 ,63.3937 ,49.4562 ,37.8125 ,58.5000 ,60.0625 ,53.2500 ,30.3188 ,45.0312 
"2018.09.24_22:0",12.3562 ,12.4250 ,12.7784 ,12.8977 , ,36.8807 ,45.9830 ,55.2500 ,64.5000 ,55.3125 ,60.0625 ,12.7955 ,65.3750 ,56.0625 ,63.4318 ,49.4375 ,37.8125 ,58.5114 ,60.0625 ,53.2500 ,30.3125 ,45.0909 
"2018.09.24_22:1",12.2937 ,12.3938 ,12.7063 ,12.8250 , ,36.7875 ,46.0750 ,55.2687 ,64.5000 ,55.2610 ,60.0625 ,12.7312 ,65.3750 ,56.1500 ,63.4375 ,49.4816 ,37.7868 ,58.5368 ,60.0625 ,53.1985 ,30.3125 ,45.1838 
"2018.09.24_22:2",12.2847 ,12.3472 ,14.3250 ,12.9750 , ,36.7250 ,46.0688 ,55.3125 ,64.5000 ,55.2667 ,60.0750 ,12.6875 ,65.3750 ,55.7938 ,63.4375 ,49.6250 ,37.7625 ,58.5458 ,60.0625 ,53.1875 ,30.2812 ,45.2042 
"2018.09.24_22:3",12.2000 ,12.3000 ,13.5909 ,13.0568 , ,36.6420 ,46.0114 ,55.3125 ,64.4943 ,55.2500 ,60.1250 ,12.6364 ,65.3750 ,55.6648 ,63.4659 ,49.6080 ,37.7500 ,58.5568 ,60.0625 ,53.1761 ,30.2500 ,45.0966 
"2018.09.24_22:4",12.2063 ,12.3313 ,13.2312 ,13.0062 , ,36.5562 ,46.0187 ,55.2563 ,64.4437 ,55.2500 ,60.1250 ,12.5687 ,65.3750 ,55.7000 ,63.5000 ,49.4937 ,37.6875 ,58.5625 ,60.0625 ,53.1313 ,30.2500 ,44.9562 
"2018.09.24_22:5",12.0938 ,12.2438 ,12.9545 ,12.8409 , ,36.5114 ,46.0000 ,55.2443 ,64.4375 ,55.2188 ,60.1250 ,12.5341 ,65.3750 ,55.7727 ,63.5000 ,49.4312 ,37.6875 ,58.5625 ,60.0739 ,53.1250 ,30.2102 ,44.8625 
"2018.09.24_23:0",12.0486 ,12.1111 ,12.7438 ,12.7312 , ,36.4438 ,46.0063 ,55.1875 ,64.4375 ,55.1875 ,60.1250 ,12.4500 ,65.3750 ,55.8500 ,63.5000 ,49.3693 ,37.6534 ,58.5625 ,60.0938 ,53.1250 ,30.1875 ,44.8125 
"2018.09.24_23:1",12.0312 ,12.1125 ,12.5687 ,12.6625 , ,36.3500 ,46.0000 ,55.1875 ,64.4375 ,55.1875 ,60.1187 ,12.3875 ,65.3750 ,55.9375 ,63.5562 ,49.3188 ,37.6250 ,58.5625 ,60.1125 ,53.0938 ,30.1687 ,44.8438 
"2018.09.24_23:2",12.0375 ,12.1625 ,12.4489 ,12.6364 , ,36.3011 ,45.9886 ,55.1875 ,64.4375 ,55.1875 ,60.1193 ,12.3580 ,65.3750 ,56.0114 ,63.5625 ,49.3125 ,37.5739 ,58.5625 ,60.1193 ,53.0625 ,30.1250 ,44.8977 
"2018.09.24_23:3",11.9236 ,12.0694 ,12.3438 ,12.4875 , ,36.2250 ,46.0000 ,55.1875 ,64.4375 ,55.1591 ,60.1250 ,12.2937 ,65.3750 ,56.1000 ,63.5625 ,49.3125 ,37.5625 ,58.5625 ,60.1250 ,53.0625 ,30.1250 ,44.9688 
"2018.09.24_23:4",11.9250 ,12.1062 ,12.2688 ,12.5062 , ,36.1625 ,46.0625 ,55.2375 ,64.4375 ,55.1250 ,60.1250 ,12.2500 ,65.3750 ,56.1688 ,63.6187 ,49.3563 ,37.5375 ,58.5625 ,60.1250 ,53.0312 ,30.0938 ,45.0312 
"2018.09.24_23:5",11.9250 ,12.0625 ,13.6023 ,12.5852 , ,36.0966 ,46.0568 ,55.2500 ,64.4321 ,55.1250 ,60.1250 ,12.2386 ,65.3693 ,55.9489 ,63.6250 ,49.5054 ,37.5000 ,58.5625 ,60.1250 ,53.0109 ,30.0625 ,45.0761 
"2018.09.25_00:0",11.8264 ,11.9167 ,13.2500 ,12.6750 , ,36.0000 ,46.0500 ,55.2500 ,64.3875 ,55.1187 ,60.1313 ,12.1813 ,65.3750 ,55.7625 ,63.6250 ,49.5250 ,37.4375 ,58.5625 ,60.1250 ,53.0000 ,30.0625 ,44.9937 
"2018.09.25_00:1",11.8500 ,11.9875 ,12.8625 ,12.6813 , ,35.9250 ,46.0000 ,55.2500 ,64.3750 ,55.0812 ,60.1500 ,12.1250 ,65.3688 ,55.7812 ,63.6875 ,49.4188 ,37.4000 ,58.5625 ,60.1250 ,53.0000 ,30.0000 ,44.8500 
"2018.09.25_00:2",11.6937 ,11.8438 ,12.5682 ,12.4830 , ,35.8466 ,46.0057 ,55.1875 ,64.3750 ,55.0625 ,60.1364 ,12.0795 ,65.3750 ,55.8523 ,63.6875 ,49.3239 ,37.3750 ,58.5625 ,60.1250 ,52.9716 ,29.9943 ,44.7443 
"2018.09.25_00:3",11.6375 ,11.7625 ,12.3500 ,12.3625 , ,35.7750 ,46.0562 ,55.1812 ,64.3750 ,55.0625 ,60.1250 ,12.0000 ,65.3688 ,55.9312 ,63.7000 ,49.2437 ,37.3312 ,58.5625 ,60.1250 ,52.9375 ,29.9438 ,44.6875 
"2018.09.25_00:4",11.6319 ,11.7153 ,12.1813 ,12.3187 , ,35.7000 ,46.0750 ,55.1375 ,64.3750 ,55.0625 ,60.1250 ,11.9437 ,65.3750 ,56.0000 ,63.7500 ,49.1875 ,37.3125 ,58.5688 ,60.1250 ,52.9375 ,29.9375 ,44.7000 
"2018.09.25_00:5",11.6250 ,11.8125 ,12.0739 ,12.2443 , ,35.6420 ,46.0284 ,55.1250 ,64.3750 ,55.0227 ,60.1250 ,11.9375 ,65.3693 ,56.0682 ,63.7500 ,49.1875 ,37.3125 ,58.5795 ,60.1250 ,52.9034 ,29.9091 ,44.7500 
"2018.09.25_01:0",11.6000 ,11.7937 ,11.9875 ,12.1875 , ,35.5938 ,45.9562 ,55.1500 ,64.3750 ,55.0000 ,60.1250 ,11.9375 ,65.3688 ,56.1187 ,63.7687 ,49.1938 ,37.2875 ,58.6187 ,60.1250 ,52.8750 ,29.8750 ,44.8125 
"2018.09.25_01:1",11.6250 ,11.8264 ,11.9187 ,12.2125 , ,35.5438 ,45.9375 ,55.1875 ,64.3750 ,55.0000 ,60.1250 ,11.9375 ,65.3750 ,56.1688 ,63.8125 ,49.2437 ,37.2437 ,58.6187 ,60.1250 ,52.8750 ,29.8562 ,44.8687 
"2018.09.25_01:2",11.6875 ,11.8812 ,13.0057 ,12.3011 , ,35.4830 ,45.9716 ,55.1875 ,64.3750 ,55.0000 ,60.1761 ,11.9261 ,65.3693 ,56.0341 ,63.8125 ,49.3587 ,37.1875 ,58.6196 ,60.1250 ,52.8668 ,29.8125 ,44.9348 
"2018.09.25_01:3",11.6125 ,11.8187 ,13.1188 ,12.3750 , ,35.4375 ,46.0000 ,55.2188 ,64.3688 ,54.9750 ,60.1875 ,11.9375 ,65.3688 ,55.8125 ,63.8563 ,49.4750 ,37.1500 ,58.6250 ,60.1250 ,52.8125 ,29.8125 ,44.8500 
"2018.09.25_01:4",11.5312 ,11.7083 ,12.7500 ,12.3438 , ,35.3937 ,46.0000 ,55.1875 ,64.3182 ,54.9375 ,60.1875 ,11.9000 ,65.3750 ,55.8062 ,63.8750 ,49.3636 ,37.1193 ,58.6250 ,60.1313 ,52.8125 ,29.7500 ,44.7102 
"2018.09.25_01:5",11.5069 ,11.7375 ,12.4602 ,12.2898 , ,35.3693 ,45.9830 ,55.1420 ,64.3187 ,54.9375 ,60.1875 ,11.8750 ,65.3750 ,55.8295 ,63.8977 ,49.2750 ,37.1000 ,58.6250 ,60.1307 ,52.8125 ,29.7500 ,44.5938 
"2018.09.25_02:0",11.5375 ,11.7375 ,12.2500 ,12.2312 , ,35.3125 ,45.9188 ,55.1250 ,64.3125 ,54.9375 ,60.1875 ,11.8688 ,65.3750 ,55.8188 ,63.9375 ,49.2250 ,37.0625 ,58.6250 ,60.1313 ,52.7563 ,29.7188 ,44.5625 
"2018.09.25_02:1",11.4688 ,11.6438 ,12.0813 ,12.1000 , ,35.2750 ,45.9250 ,55.1187 ,64.3125 ,54.9148 ,60.1875 ,11.8125 ,65.3750 ,55.9188 ,63.9375 ,49.1875 ,37.0284 ,58.6250 ,60.1437 ,52.7500 ,29.6875 ,44.5625 
"2018.09.25_02:2",11.4306 ,11.5694 ,11.9432 ,12.0341 , ,35.2045 ,45.9375 ,55.0739 ,64.3125 ,54.8813 ,60.1818 ,11.7784 ,65.3750 ,56.0341 ,64.0000 ,49.1875 ,37.0000 ,58.6250 ,60.1477 ,52.7500 ,29.6818 ,44.5812 
"2018.09.25_02:3",11.4250 ,11.5687 ,11.8438 ,11.9938 , ,35.1250 ,45.9813 ,55.1063 ,64.3125 ,54.8750 ,60.1812 ,11.7500 ,65.3750 ,56.0312 ,64.0000 ,49.1250 ,36.9750 ,58.6250 ,60.1375 ,52.7188 ,29.6438 ,44.6437 
"2018.09.25_02:4",11.3812 ,11.5000 ,11.7562 ,11.9062 , ,35.0688 ,45.9625 ,55.1250 ,64.3125 ,54.8750 ,60.1875 ,11.7188 ,65.3750 ,56.1625 ,64.0500 ,49.1648 ,36.9375 ,58.6250 ,60.1500 ,52.6875 ,29.6250 ,44.7216 
"2018.09.25_02:5",11.2639 ,11.4028 ,12.4375 ,11.7955 , ,34.9659 ,45.9602 ,55.1250 ,64.3125 ,54.8722 ,60.1875 ,11.6080 ,65.3750 ,56.1989 ,64.0625 ,49.2045 ,36.9176 ,58.6250 ,60.1420 ,52.6875 ,29.6136 ,44.7869 
"2018.09.25_03:0",11.0938 ,11.3375 ,12.7937 ,11.7063 , ,34.8687 ,46.0438 ,55.1375 ,64.3125 ,54.8125 ,60.1875 ,11.4500 ,65.3750 ,55.9500 ,64.0625 ,49.3563 ,36.8750 ,58.6250 ,60.1750 ,52.6812 ,29.5688 ,44.7250 
"2018.09.25_03:1",10.9563 ,11.2000 ,12.2875 ,11.5125 , ,34.7938 ,46.1125 ,55.1250 ,64.3125 ,54.8125 ,60.1875 ,11.2562 ,65.3750 ,55.9312 ,64.1250 ,49.2330 ,36.8466 ,58.6250 ,60.1812 ,52.6250 ,29.5625 ,44.5909 
"2018.09.25_03:2",10.8812 ,11.1375 ,11.8352 ,11.3466 , ,34.6932 ,46.1818 ,55.0909 ,64.3125 ,54.8125 ,60.1875 ,11.0625 ,65.3750 ,55.9716 ,64.1250 ,49.1063 ,36.8125 ,58.6250 ,60.1818 ,52.6250 ,29.5398 ,44.4688 
"2018.09.25_03:3",10.8472 ,11.1875 ,11.4812 ,11.2875 , ,34.6000 ,46.3062 ,55.0625 ,64.3000 ,54.8125 ,60.1875 ,10.9500 ,65.3750 ,56.0438 ,64.1250 ,49.0250 ,36.7500 ,58.6250 ,60.1750 ,52.6063 ,29.5000 ,44.4000 
"2018.09.25_03:4",10.8313 ,11.1875 ,11.2614 ,11.2500 , ,34.5341 ,46.3750 ,55.0511 ,64.2955 ,54.7557 ,60.1875 ,10.8977 ,65.3750 ,56.1136 ,64.1705 ,49.0000 ,36.7500 ,58.6250 ,60.1818 ,52.5682 ,29.4943 ,44.3977 
"2018.09.25_03:5",10.8958 ,11.2500 ,11.0938 ,11.2500 , ,34.4688 ,46.3750 ,55.0312 ,64.2625 ,54.7500 ,60.1875 ,10.8750 ,65.3750 ,56.1938 ,64.1875 ,49.0000 ,36.6875 ,58.6250 ,60.1875 ,52.5625 ,29.4375 ,44.4375 
"2018.09.25_04:0",10.8313 ,11.0687 ,10.9750 ,11.1500 , ,34.3813 ,46.4625 ,55.0375 ,64.2562 ,54.7500 ,60.1875 ,10.8187 ,65.3750 ,56.2687 ,64.1875 ,48.9937 ,36.6500 ,58.6250 ,60.1875 ,52.5562 ,29.4375 ,44.4875 
"2018.09.25_04:1",10.8250 ,11.0938 ,10.8693 ,11.1193 , ,34.2841 ,46.6591 ,55.0625 ,64.2500 ,54.7330 ,60.1875 ,10.8011 ,65.3920 ,56.3409 ,64.2330 ,48.9830 ,36.6023 ,58.6250 ,60.1818 ,52.5170 ,29.4034 ,44.5568 
"2018.09.25_04:2",10.8958 ,11.1667 ,11.3750 ,11.2438 , ,34.1938 ,46.6875 ,55.0625 ,64.2528 ,54.7045 ,60.1875 ,10.7812 ,65.4062 ,56.3625 ,64.2500 ,49.0398 ,36.5625 ,58.6250 ,60.1875 ,52.5000 ,29.3750 ,44.6449 
"2018.09.25_04:3",10.8812 ,11.1500 ,12.2250 ,11.3625 , ,34.1063 ,46.7250 ,55.1000 ,64.2500 ,54.6875 ,60.1875 ,10.8125 ,65.4313 ,56.1125 ,64.2500 ,49.2330 ,36.5455 ,58.6250 ,60.1875 ,52.5000 ,29.3438 ,44.6080 
"2018.09.25_04:4",10.9250 ,11.1375 ,11.7443 ,11.4034 , ,34.0398 ,46.7500 ,55.0625 ,64.2500 ,54.6875 ,60.1875 ,10.8466 ,65.4318 ,56.0625 ,64.3068 ,49.1375 ,36.5000 ,58.6250 ,60.1875 ,52.4562 ,29.3125 ,44.4875 
"2018.09.25_04:5",10.9167 ,11.1319 ,11.4125 ,11.3187 , ,33.9438 ,46.7625 ,55.0438 ,64.2500 ,54.6812 ,60.1875 ,10.8750 ,65.4375 ,56.1313 ,64.3125 ,48.9937 ,36.4875 ,58.6250 ,60.1875 ,52.4375 ,29.3125 ,44.3563 
"2018.09.25_05:0",10.9313 ,11.1687 ,11.2063 ,11.3125 , ,33.8438 ,46.8750 ,55.0000 ,64.2500 ,54.6307 ,60.1875 ,10.8750 ,65.4375 ,56.2062 ,64.3187 ,48.8864 ,36.4375 ,58.6250 ,60.1875 ,52.4375 ,29.2750 ,44.2727 
"2018.09.25_05:1",10.9750 ,11.1875 ,11.0909 ,11.3352 , ,33.7784 ,46.8750 ,54.9602 ,64.2500 ,54.6250 ,60.1875 ,10.8920 ,65.4375 ,56.2841 ,64.3636 ,48.8188 ,36.4375 ,58.6250 ,60.1818 ,52.4312 ,29.2500 ,44.2500 
"2018.09.25_05:2",10.9514 ,11.1458 ,11.0125 ,11.2875 , ,33.6562 ,46.8000 ,54.9375 ,64.2500 ,54.6250 ,60.1875 ,10.9250 ,65.4375 ,56.3687 ,64.3750 ,48.7563 ,36.4312 ,58.6250 ,60.1812 ,52.3813 ,29.2500 ,44.2938 
"2018.09.25_05:3",10.9812 ,11.2500 ,10.9875 ,11.3625 , ,33.5938 ,46.6875 ,54.9375 ,64.2500 ,54.6193 ,60.1875 ,10.9375 ,65.4375 ,56.4312 ,64.3750 ,48.7330 ,36.3750 ,58.6250 ,60.1812 ,52.3750 ,29.1938 ,44.3523 
"2018.09.25_05:4",10.9514 ,11.2569 ,10.9375 ,11.3295 , ,33.5000 ,46.7386 ,54.9375 ,64.2500 ,54.5625 ,60.1875 ,10.9432 ,65.4375 ,56.5227 ,64.4318 ,48.7500 ,36.3750 ,58.6250 ,60.1818 ,52.3687 ,29.1875 ,44.4188 
"2018.09.25_05:5",10.9688 ,11.2688 ,11.1687 ,11.3250 , ,33.4125 ,46.8125 ,54.9750 ,64.2500 ,54.5625 ,60.1875 ,11.0000 ,65.4500 ,56.5562 ,64.4375 ,48.7670 ,36.3665 ,58.6250 ,60.1812 ,52.3239 ,29.1562 ,44.5085 
"2018.09.25_06:0",10.9583 ,11.2014 ,12.4062 ,11.4938 , ,33.3062 ,46.8062 ,55.0000 ,64.2500 ,54.5625 ,60.1875 ,11.0312 ,65.4750 ,56.2250 ,64.4375 ,49.0455 ,36.3125 ,58.6250 ,60.1750 ,52.3125 ,29.1250 ,44.5000 
"2018.09.25_06:1",10.9375 ,11.2188 ,11.7557 ,11.5568 , ,33.2102 ,46.4148 ,54.9773 ,64.2500 ,54.5500 ,60.1875 ,11.0625 ,65.4886 ,56.1080 ,64.4659 ,48.9312 ,36.2875 ,58.6250 ,60.1705 ,52.3125 ,29.1136 ,44.4000 
"2018.09.25_06:2",10.9875 ,11.2812 ,11.4250 ,11.6000 , ,33.1250 ,46.2000 ,54.9375 ,64.2500 ,54.5000 ,60.1875 ,11.0687 ,65.5000 ,56.1250 ,64.5000 ,48.8062 ,36.2500 ,58.6250 ,60.1562 ,52.2687 ,29.0688 ,44.2750 
"2018.09.25_06:3",10.9792 ,11.2292 ,11.2375 ,11.5312 , ,33.0312 ,46.1688 ,54.8813 ,64.2500 ,54.5000 ,60.1875 ,11.1062 ,65.5000 ,56.1688 ,64.5000 ,48.6932 ,36.2330 ,58.6250 ,60.1625 ,52.2500 ,29.0625 ,44.1875 
"2018.09.25_06:4",10.9875 ,11.2812 ,11.1364 ,11.5114 , ,32.9716 ,46.3239 ,54.8750 ,64.2500 ,54.5000 ,60.1761 ,11.1250 ,65.5000 ,56.2330 ,64.5170 ,48.6187 ,36.1938 ,58.6250 ,60.1420 ,52.2500 ,29.0341 ,44.1875 
"2018.09.25_06:5",11.0347 ,11.3264 ,11.1250 ,11.5312 , ,32.9000 ,46.4250 ,54.8750 ,64.2500 ,54.4716 ,60.1313 ,11.1375 ,65.5000 ,56.2812 ,64.5625 ,48.5739 ,36.1761 ,58.6250 ,60.1375 ,52.2443 ,29.0000 ,44.1875 
"2018.09.25_07:0",11.1125 ,11.3688 ,11.1250 ,11.6125 , ,32.8375 ,46.3750 ,54.8750 ,64.2500 ,54.4375 ,60.1313 ,11.1875 ,65.5000 ,56.3438 ,64.5625 ,48.5625 ,36.1250 ,58.6250 ,60.1313 ,52.1875 ,29.0000 ,44.2500 
"2018.09.25_07:1",11.1667 ,11.4236 ,11.1250 ,11.6648 , ,32.7330 ,46.4091 ,54.8750 ,64.2500 ,54.4375 ,60.1250 ,11.2273 ,65.5284 ,56.4261 ,64.6023 ,48.5750 ,36.0875 ,58.6250 ,60.1250 ,52.1875 ,28.9375 ,44.3062 
"2018.09.25_07:2",11.2250 ,11.5312 ,11.1562 ,11.7125 , ,32.6750 ,46.4000 ,54.8813 ,64.2500 ,54.4375 ,60.1437 ,11.2688 ,65.5563 ,56.4937 ,64.6250 ,48.6193 ,36.0625 ,58.6250 ,60.1250 ,52.1875 ,28.9375 ,44.3920 
"2018.09.25_07:3",11.2937 ,11.5500 ,12.6023 ,12.0739 , ,32.6136 ,46.3750 ,54.9318 ,64.2500 ,54.4226 ,60.1591 ,11.3352 ,65.5625 ,56.2386 ,64.6250 ,48.7946 ,36.0417 ,58.6250 ,60.1250 ,52.1696 ,28.9205 ,44.4345 
"2018.09.25_07:4",11.4097 ,11.6875 ,17.6125 ,12.3625 , ,32.5500 ,46.3438 ,54.9125 ,64.2500 ,54.3912 ,60.1875 ,11.4500 ,65.5625 ,53.1000 ,64.6813 ,44.3046 ,35.9988 ,58.6250 ,60.1250 ,52.1267 ,28.8750 ,44.3263 
"2018.09.25_07:5",11.5625 ,11.8625 ,17.2250 ,12.4625 , ,32.5000 ,46.1812 ,54.6875 ,64.2500 ,54.3750 ,60.1375 ,11.7125 ,65.5625 ,47.9500 ,64.6875 ,40.2394 ,35.9623 ,58.6250 ,60.1250 ,52.1250 ,28.8375 ,44.1639 
"2018.09.25_08:0",11.4583 ,11.8194 ,15.0057 ,12.4261 , ,32.5000 ,45.9261 ,54.1932 ,64.2500 ,54.3750 ,60.0511 ,11.8523 ,65.5625 ,46.9489 ,64.6989 ,39.3875 ,35.9000 ,58.6250 ,60.1250 ,52.0875 ,28.8125 ,43.8062 
"2018.09.25_08:1",11.4563 ,11.8125 ,13.5938 ,12.3875 , ,32.4562 ,45.7625 ,53.6812 ,64.2500 ,54.3188 ,59.8813 ,11.7500 ,65.5625 ,47.3937 ,64.7500 ,39.7812 ,35.8750 ,58.6250 ,60.1250 ,52.0625 ,28.8125 ,43.6125 
